author,title,passage_id,text,char_count,word_count,sentence_count,avg_word_length,avg_sentence_length,type_token_ratio,pronoun_freq,function_words_count,punctuation_frequency,sentiment_polarity,sentiment_subjectivity,readability_Kincaid,readability_ARI,readability_Coleman-Liau,readability_FleschReadingEase,readability_GunningFogIndex,readability_LIX,readability_SMOGIndex,readability_RIX,readability_DaleChallIndex,info_characters_per_word,info_syll_per_word,info_words_per_sentence,info_type_token_ratio,info_characters,info_syllables,info_words,info_wordtypes
A. A. Milne,Winnie-the-Pooh,1610,"Piglet, who had never been really fond of baths, shuddered a long indignant shudder, and said in as brave a voice as he could:  ""Kanga, I see that the time has come to spleak painly."" ""Funny little Roo,"" said Kanga, as she got the bath-water ready. ""I am _not_ Roo,"" said Piglet loudly. ""I am Piglet!"" ""Yes, dear, yes,"" said Kanga soothingly. ""And imitating Piglet's voice too! So clever of him,"" she went on, as she took a large bar of yellow soap out of the cupboard. ""What _will_ he be doing next?"" ""Can't you _see_?""",520.0,136.0,9.0,3.235294117647059,15.11111111111111,0.5808823529411765,0.0735294117647058,42.0,0.0903846153846153,0.1590638528138528,0.5147186147186148,35.99530612244898,46.025510204081634,6.936701142857142,11.542551020408183,41.24081632653062,105.14285714285714,15.24744871391589,7.0,12.525361224489798,3.918367346938776,1.1326530612244898,98.0,0.7346938775510204,384.0,111.0,98.0,72.0
A. A. Milne,Winnie-the-Pooh,1889,"Was it Fond of Pigs at all? If it was Fond of Pigs, did it make any difference _what sort of Pig_? Supposing it was Fierce with Pigs, would it make any difference _if the Pig had a grandfather called TRESPASSERS WILLIAM_? He didn't know the answer to any of these questions ... and he was going to see his first Heffalump in about an hour from now! Of course Pooh would be with him, and it was much more Friendly with two. But suppose Heffalumps were Very Fierce with Pigs _and_ Bears?",485.0,103.0,6.0,3.815533980582525,17.166666666666668,0.6796116504854369,0.029126213592233,51.0,0.0391752577319587,0.346875,0.4083333333333333,34.00258064516129,44.315161290322585,7.906250838709681,16.923870967741948,38.49032258064516,104.82795698924733,12.486832980505138,11.0,11.814783870967744,4.086021505376344,1.1290322580645162,93.0,0.7096774193548387,380.0,105.0,93.0,66.0
A. A. Milne,Winnie-the-Pooh,2225,"So for a week Christopher Robin read that sort of book at the North end of Pooh, and Rabbit hung his washing on the South end ... and in between Bear felt himself getting slenderer and slenderer.",195.0,39.0,1.0,4.076923076923077,39.0,0.8461538461538461,0.0,17.0,0.0256410256410256,0.0,0.0,13.52777777777778,16.718333333333334,8.530023055555557,62.19500000000003,16.622222222222224,55.44444444444444,10.745966692414834,7.0,7.615155555555556,4.277777777777778,1.2777777777777777,36.0,0.8333333333333334,154.0,46.0,36.0,30.0
A. A. Milne,Winnie-the-Pooh,2238,"Some of them, indeed, left their nests and flew all round the cloud as it began the second verse of this song, and one bee sat down on the nose of the cloud for a moment, and then got up again. ""Christopher--_ow!_--Robin,"" called out the cloud. ""Yes?"" ""I have just been thinking, and I have come to a very important decision. _These are the wrong sort of bees._""  ""Are they?"" ""Quite the wrong sort. So I should think they would make the wrong sort of honey, shouldn't you?"" ""Would they?"" ""Yes.",493.0,127.0,9.0,3.267716535433071,14.11111111111111,0.5826771653543307,0.0629921259842519,51.0,0.0811359026369168,-0.1669444444444444,0.5486111111111112,33.24659574468086,44.109361702127664,7.02853206382979,24.12500000000001,38.45106382978724,100.38297872340424,10.745966692414834,6.0,10.314644680851064,3.9361702127659575,1.0319148936170213,94.0,0.7127659574468085,370.0,97.0,94.0,67.0
A. A. Milne,Winnie-the-Pooh,4306,"Piglet lay there, wondering what had happened. At first he thought that the whole world had blown up; and then he thought that perhaps only the Forest part of it had; and then he thought that perhaps only _he_ had, and he was now alone in the moon or somewhere, and would never see Christopher Robin or Pooh or Eeyore again. And then he thought, ""Well, even if I'm in the moon, I needn't be face downwards all the time,"" so he got cautiously up and looked about him. He was still in the Forest!",494.0,112.0,4.0,3.5892857142857144,28.0,0.6071428571428571,0.0892857142857142,56.0,0.0384615384615384,0.1125,0.6833333333333333,34.76989690721649,45.66721649484536,7.1104913917525785,18.547010309278377,40.44948453608248,109.37113402061856,13.954451150103322,12.0,10.726669072164947,3.948453608247423,1.0618556701030928,97.0,0.6391752577319587,383.0,103.0,97.0,62.0
A. A. Milne,Winnie-the-Pooh,4465,"Kanga agreed that this was probably what it was, and said that they would have to call it by some name. ""I shall call it Pootel,"" said Christopher Robin. ""Henry Pootel for short."" And just when it was decided, Henry Pootel wriggled out of Kanga's arms and jumped to the ground. To his great joy Christopher Robin had left the door open. Never had Henry Pootel Piglet run so fast as he ran then, and he didn't stop running until he had got quite close to his house.",464.0,104.0,6.0,3.6634615384615374,17.333333333333332,0.6538461538461539,0.048076923076923,44.0,0.0344827586206896,0.3,0.3916666666666666,33.67,42.46233333333333,7.455184122222224,13.965000000000018,36.88888888888889,96.66666666666669,10.745966692414834,6.0,11.784833333333331,4.011111111111111,1.2,90.0,0.7111111111111111,361.0,108.0,90.0,64.0
A. A. Milne,Winnie-the-Pooh,6663,"I thought he was with _you_, Pooh. Owl, could you rescue him on your back?"" ""I don't think so,"" said Owl, after grave thought. ""It is doubtful if the necessary dorsal muscles----""  ""Then would you fly to him at _once_ and say that Rescue is Coming? And Pooh and I will think of a Rescue and come as quick as ever we can. Oh, don't _talk_, Owl, go on quick!"" And, still thinking of something to say, Owl flew off. ""Now then, Pooh,"" said Christopher Robin, ""where's your boat?""",475.0,125.0,8.0,3.176,15.625,0.584,0.072,45.0,0.0926315789473684,0.125,0.6333333333333333,32.34652173913044,42.386086956521744,6.118770652173918,27.0158695652174,37.66956521739131,100.69565217391305,10.745966692414834,8.0,11.632308695652174,3.782608695652174,1.0217391304347827,92.0,0.717391304347826,348.0,94.0,92.0,66.0
A. A. Milne,Winnie-the-Pooh,7261,"You remember how he discovered the North Pole; well, he was so proud of this that he asked Christopher Robin if there were any other Poles such as a Bear of Little Brain might discover. ""There's a South Pole,"" said Christopher Robin, ""and I expect there's an East Pole and a West Pole, though people don't like talking about them.""",331.0,74.0,2.0,3.72972972972973,37.0,0.7432432432432432,0.081081081081081,31.0,0.0422960725075528,0.121875,0.59375,23.02761904761905,29.35857142857143,7.8089464444444445,42.17571428571431,27.104761904761904,72.52380952380952,12.486832980505138,6.0,9.267649206349208,4.095238095238095,1.1904761904761905,63.0,0.7936507936507936,258.0,75.0,63.0,50.0
A. A. Milne,Winnie-the-Pooh,10742,"Eeyore still said nothing at all, so Pooh hummed the third verse quietly to himself:      Cottleston, Cottleston, Cottleston Pie,     Why does a chicken, I don't know why. Ask me a riddle and I reply:     ""_Cottleston, Cottleston, Cottleston Pie_."" ""That's right,"" said Eeyore. ""Sing. Umty-tiddly, umty-too. Here we go gathering Nuts and May. Enjoy yourself."" ""I am,"" said Pooh. ""Some can,"" said Eeyore. ""Why, what's the matter?"" ""_Is_ anything the matter?"" ""You seem so sad, Eeyore."" ""Sad? Why should I be sad?",511.0,130.0,14.0,3.3461538461538463,9.285714285714286,0.5076923076923077,0.0538461538461538,35.0,0.1076320939334637,-0.1767857142857142,0.6648809523809524,31.077142857142857,41.260357142857146,9.676311940476191,21.86785714285716,35.98095238095238,101.85714285714286,15.24744871391589,15.0,12.690280952380952,4.392857142857143,1.1785714285714286,84.0,0.7142857142857143,369.0,99.0,84.0,60.0
A. A. Milne,Winnie-the-Pooh,11600,"He thought for a long time and then added sadly, ""It isn't as easy as I thought. I suppose that's why Heffalumps hardly _ever_ get caught."" ""That must be it,"" said Piglet. They sighed and got up; and when they had taken a few gorse prickles out of themselves they sat down again; and all the time Pooh was saying to himself, ""If only I could _think_ of something!"" For he felt sure that a Very Clever Brain could catch a Heffalump if only he knew the right way to go about it.",476.0,111.0,5.0,3.5135135135135136,22.2,0.7297297297297297,0.081081081081081,54.0,0.0462184873949579,0.0738492063492063,0.6588492063492063,34.75052631578947,44.21589473684211,6.540650589473685,15.123684210526337,38.8421052631579,105.52631578947368,10.745966692414834,10.0,11.007868421052631,3.852631578947368,1.1263157894736842,95.0,0.7894736842105263,366.0,107.0,95.0,75.0
A. A. Milne,Winnie-the-Pooh,12514,"Then he thought another long time, and said: ""And the only reason for being a bee that I know of is making honey."" And then he got up, and said: ""And the only reason for making honey is so as _I_ can eat it."" So he began to climb the tree. He climbed and he climbed and he climbed, and as he climbed he sang a little song to himself. It went like this:      Isn't it funny     How a bear likes honey? Buzz! Buzz! Buzz! I wonder why he does?",440.0,110.0,9.0,3.145454545454545,12.22222222222222,0.5818181818181818,0.1,53.0,0.05,0.05015625,0.78,31.57032967032968,40.73615384615385,4.67968767032967,30.79967032967035,36.83956043956044,98.6923076923077,8.477225575051662,7.0,9.538231868131868,3.5384615384615383,0.989010989010989,91.0,0.6263736263736264,322.0,90.0,91.0,57.0
A. A. Milne,Winnie-the-Pooh,13560,"""We'll do it this afternoon, and I'll come with you,"" said Pooh. ""It isn't the sort of thing you can do in the afternoon,"" said Piglet quickly. ""It's a very particular morning thing, that has to be done in the morning, and, if possible, between the hours of----What would you say the time was?"" ""About twelve,"" said Winnie-the-Pooh, looking at the sun. ""Between, as I was saying, the hours of twelve and twelve five.",416.0,106.0,5.0,3.320754716981132,21.2,0.5566037735849056,0.0566037735849056,45.0,0.0841346153846153,0.1083333333333333,0.7166666666666667,27.23512820512821,36.53076923076923,7.490041307692309,38.72653846153848,33.251282051282054,93.3846153846154,13.954451150103322,12.0,10.339402564102564,4.0256410256410255,1.051282051282051,78.0,0.6794871794871795,314.0,82.0,78.0,53.0
A. A. Milne,Winnie-the-Pooh,14462,"""It all comes, I suppose,"" he decided, as he said good-bye to the last branch, spun round three times, and flew gracefully into a gorse-bush, ""it all comes of _liking_ honey so much. Oh, help!"" He crawled out of the gorse-bush, brushed the prickles from his nose, and began to think again. And the first person he thought of was Christopher Robin. (_""Was that me?""",364.0,87.0,5.0,3.5172413793103448,17.4,0.7011494252873564,0.0689655172413793,33.0,0.0741758241758241,0.06,0.22,24.095454545454547,31.480454545454545,8.606637651515154,39.86318181818183,28.824242424242428,84.18181818181819,13.954451150103322,12.0,10.25949393939394,4.227272727272728,1.181818181818182,66.0,0.8181818181818182,279.0,78.0,66.0,54.0
A. A. Milne,Winnie-the-Pooh,15132,"""You gave him--don't you remember--a little--a little----""  ""I gave him a box of paints to paint things with."" ""That was it."" ""Why didn't I give it to him in the morning?"" ""You were so busy getting his party ready for him. He had a cake with icing on the top, and three candles, and his name in pink sugar, and----""  ""Yes, _I_ remember,"" said Christopher Robin.",361.0,100.0,5.0,3.06,20.0,0.57,0.1,40.0,0.1108033240997229,0.1025,0.42,24.63882352941177,30.717352941176472,6.418808970588238,39.52970588235296,28.96470588235294,79.76470588235294,12.486832980505138,8.0,9.795770588235294,3.852941176470588,1.161764705882353,68.0,0.7794117647058824,262.0,79.0,68.0,53.0
Aesop,The Fables of Aesop,67,"Demetrius Phalereus, whilom tyrant of Athens and founder of the  Alexandria Library, collected together all the Fables he could find  under the title of _Assemblies of Æsopic Tales_ (Λόγων Αἰσωπείων  συναγωγαι). This collection, running probably to some 200 Fables, after  being interpolated and edited by the Alexandrine grammarians, was  turned into neat Latin iambics by Phædrus, a Greek freedman of Augustus  in the early years of the Christian era.",453.0,79.0,2.0,4.79746835443038,39.5,0.759493670886076,0.0126582278481012,28.0,0.0264900662251655,0.0333333333333333,0.0999999999999999,29.96057971014493,38.25826086956521,15.214815405797104,3.1565217391304543,32.23768115942029,99.43478260869566,18.491933384829668,21.0,14.610639130434782,5.3478260869565215,1.579710144927536,69.0,0.8115942028985508,369.0,109.0,69.0,56.0
Aesop,The Fables of Aesop,6476,"""That is only the place where the  collar is put on at night to keep me chained up; it chafes a bit, but  one soon gets used to it."" ""Is that all?"" said the Wolf. ""Then good-bye to you, Master Dog."" Better starve free than be a fat slave. The Belly and the Members      One fine day it occurred to the Members of the Body that they were  doing all the work and the Belly was having all the food.",395.0,95.0,6.0,3.305263157894737,15.833333333333334,0.6842105263157895,0.031578947368421,47.0,0.040506329113924,0.3291666666666666,0.7,27.705,35.820375000000006,5.364309287500003,38.92000000000003,32.5,86.25,8.477225575051662,5.0,9.380875,3.6625,1.025,80.0,0.7375,293.0,82.0,80.0,59.0
